tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2002-773,Bucharest,32,1,2002-09-09,27,103176,7.0,1,David Sanchez,1,183.0,ESP,24.3,102869,0.0,0,Galo Blanco,1,173.0,ESP,25.9,6-1 6-3,3,QF,75.0,0.0,1.0,40.0,25.0,19.0,9.0,8.0,2.0,4.0,0.0,1.0,67.0,39.0,23.0,7.0,8.0,6.0,12.0,71.0,568.0,146.0,262.0,VAR,2002,0,0,1,0,0,5.0,6.0,0.0
2002-773,Bucharest,32,1,2002-09-09,28,103970,0.0,1,David Ferrer,1,175.0,ESP,20.4,103324,0.0,1,Arnaud Di Pasquale,1,185.0,FRA,23.5,6-3 6-1,3,QF,63.0,0.0,0.0,43.0,27.0,18.0,14.0,8.0,0.0,0.0,0.0,3.0,52.0,39.0,19.0,7.0,8.0,3.0,7.0,81.0,474.0,122.0,343.0,VAR,2002,0,0,1,0,0,5.0,0.0,0.0
2002-773,Bucharest,32,1,2002-09-09,29,104076,5.0,1,Jose Acasuso,1,190.0,ARG,19.8,102318,1.0,1,Andrei Pavel,1,183.0,ROU,28.6,4-6 7-6(4) 6-1,3,SF,133.0,2.0,1.0,106.0,57.0,36.0,32.0,15.0,7.0,10.0,4.0,1.0,93.0,59.0,41.0,15.0,14.0,6.0,10.0,56.0,659.0,33.0,1030.0,VAR,2002,0,0,1,0,0,6.0,7.0,8.0
2002-773,Bucharest,32,1,2002-09-09,30,103970,0.0,1,David Ferrer,1,175.0,ESP,20.4,103176,7.0,1,David Sanchez,1,183.0,ESP,24.3,6-1 6-2,3,SF,58.0,1.0,1.0,44.0,29.0,23.0,10.0,8.0,0.0,0.0,0.0,1.0,47.0,21.0,13.0,10.0,7.0,2.0,6.0,81.0,474.0,71.0,568.0,VAR,2002,0,0,1,0,0,6.0,0.0,6.0
2002-773,Bucharest,32,1,2002-09-09,31,103970,0.0,1,David Ferrer,1,175.0,ESP,20.4,104076,5.0,1,Jose Acasuso,1,190.0,ARG,19.8,6-3 6-2,3,F,59.0,0.0,3.0,49.0,28.0,24.0,7.0,9.0,1.0,3.0,2.0,1.0,44.0,18.0,8.0,11.0,8.0,2.0,7.0,81.0,474.0,56.0,659.0,VAR,2002,0,0,1,0,0,7.0,0.0,7.0
2002-807,Acapulco,32,1,2002-02-25,1,103163,1.0,1,Tommy Haas,1,188.0,GER,23.8,103581,0.0,0,Flavio Saretta,1,183.0,BRA,21.6,7-6(5) 6-2,3,R32,88.0,9.0,4.0,62.0,31.0,27.0,17.0,10.0,0.0,1.0,5.0,3.0,75.0,43.0,31.0,13.0,10.0,6.0,9.0,6.0,2515.0,99.0,412.0,MEX,2002,0,0,1,0,0,3.0,8.0,0.0
2002-807,Acapulco,32,1,2002-02-25,2,102950,0.0,1,Fernando Vicente,1,180.0,ESP,24.9,102644,0.0,1,Franco Squillari,0,183.0,ARG,26.5,7-6(3) 6-4,3,R32,105.0,3.0,3.0,92.0,62.0,46.0,12.0,11.0,4.0,5.0,7.0,3.0,74.0,46.0,32.0,14.0,11.0,4.0,6.0,79.0,510.0,55.0,660.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,3,104076,0.0,1,Jose Acasuso,1,190.0,ARG,19.3,101843,0.0,0,Sergi Bruguera,1,188.0,ESP,31.1,6-3 6-3,3,R32,69.0,3.0,4.0,52.0,33.0,25.0,10.0,9.0,3.0,5.0,2.0,3.0,62.0,32.0,18.0,14.0,9.0,6.0,11.0,94.0,439.0,107.0,369.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,4,102845,5.0,1,Carlos Moya,1,190.0,ESP,25.4,103182,0.0,1,Markus Hipfl,1,178.0,AUT,23.8,6-4 6-4,3,R32,93.0,10.0,4.0,68.0,37.0,33.0,14.0,10.0,3.0,3.0,5.0,5.0,71.0,32.0,25.0,18.0,10.0,6.0,8.0,32.0,1095.0,72.0,535.0,MEX,2002,0,0,1,0,0,3.0,7.0,0.0
2002-807,Acapulco,32,1,2002-02-25,5,103151,0.0,1,Mariano Zabaleta,1,183.0,ARG,23.9,102839,3.0,1,Nicolas Lapentti,1,188.0,ECU,25.5,4-6 7-6(5) 3-0 RET,3,R32,149.0,13.0,3.0,93.0,57.0,40.0,17.0,13.0,7.0,9.0,10.0,3.0,85.0,46.0,31.0,19.0,13.0,2.0,5.0,67.0,559.0,19.0,1390.0,MEX,2002,0,0,1,0,0,3.0,0.0,7.0
2002-807,Acapulco,32,1,2002-02-25,6,102796,0.0,1,Magnus Norman,1,188.0,SWE,25.7,103060,0.0,0,Alejandro Hernandez,1,180.0,MEX,24.4,7-6(4) 3-6 1-2 RET,3,R32,139.0,6.0,4.0,93.0,55.0,37.0,16.0,13.0,6.0,10.0,3.0,2.0,68.0,43.0,36.0,10.0,12.0,1.0,3.0,84.0,475.0,279.0,116.0,MEX,2002,0,1,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,7,103656,0.0,1,Albert Montanes,1,175.0,ESP,21.2,103204,0.0,0,Hugo Armando,1,183.0,USA,23.7,6-4 7-6(4),3,R32,86.0,11.0,7.0,71.0,40.0,35.0,16.0,11.0,1.0,1.0,0.0,2.0,64.0,43.0,30.0,15.0,11.0,3.0,4.0,60.0,622.0,122.0,328.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,8,102456,6.0,1,Felix Mantilla,1,180.0,ESP,27.4,102869,0.0,1,Galo Blanco,1,173.0,ESP,25.3,2-6 6-3 RET,3,R32,91.0,6.0,1.0,65.0,42.0,23.0,11.0,9.0,2.0,6.0,3.0,3.0,58.0,23.0,18.0,16.0,9.0,3.0,6.0,35.0,1035.0,54.0,682.0,MEX,2002,0,0,1,0,0,3.0,6.0,0.0
2002-807,Acapulco,32,1,2002-02-25,9,102934,0.0,0,Nicolas Coutelot,1,185.0,FRA,25.0,103900,8.0,1,David Nalbandian,1,180.0,ARG,20.1,7-5 6-1,3,R32,79.0,5.0,0.0,65.0,40.0,30.0,13.0,10.0,4.0,5.0,1.0,5.0,61.0,30.0,16.0,15.0,9.0,1.0,5.0,115.0,351.0,44.0,824.0,MEX,2002,0,0,1,0,0,3.0,0.0,6.0
2002-807,Acapulco,32,1,2002-02-25,10,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.8,102434,0.0,0,Vincent Spadea,1,183.0,USA,27.6,6-2 7-5,3,R32,90.0,8.0,2.0,73.0,38.0,30.0,20.0,10.0,6.0,6.0,4.0,5.0,73.0,38.0,27.0,16.0,10.0,7.0,10.0,71.0,539.0,121.0,335.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,11,103176,0.0,1,David Sanchez,1,183.0,ESP,23.8,103188,0.0,1,Michael Russell,1,173.0,USA,23.8,6-1 7-6(2),3,R32,93.0,6.0,0.0,73.0,43.0,28.0,20.0,10.0,4.0,6.0,2.0,1.0,70.0,53.0,28.0,8.0,9.0,7.0,11.0,75.0,524.0,92.0,445.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,12,102287,4.0,1,Albert Portas,1,188.0,ESP,28.2,103632,0.0,0,Luis Horna,1,180.0,PER,21.4,6-4 6-1,3,R32,61.0,11.0,6.0,56.0,31.0,28.0,10.0,8.0,2.0,2.0,3.0,1.0,50.0,39.0,23.0,6.0,9.0,3.0,7.0,25.0,1190.0,131.0,310.0,MEX,2002,0,0,1,0,0,3.0,7.0,0.0
2002-807,Acapulco,32,1,2002-02-25,13,102831,0.0,1,Jacobo Diaz,1,173.0,ESP,25.6,102259,7.0,1,Jerome Golmard,0,188.0,FRA,28.4,4-6 6-1 6-4,3,R32,98.0,12.0,3.0,77.0,49.0,42.0,16.0,14.0,3.0,4.0,7.0,5.0,78.0,48.0,32.0,16.0,13.0,2.0,5.0,87.0,462.0,41.0,910.0,MEX,2002,0,0,1,0,0,3.0,0.0,6.0
2002-807,Acapulco,32,1,2002-02-25,14,101532,0.0,1,Francisco Clavet,0,183.0,ESP,33.3,102722,0.0,1,Attila Savolt,1,183.0,HUN,26.0,6-1 6-4,3,R32,68.0,4.0,2.0,42.0,30.0,28.0,8.0,9.0,0.0,0.0,4.0,2.0,49.0,24.0,14.0,14.0,8.0,5.0,8.0,59.0,625.0,85.0,473.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,15,103454,0.0,1,Nicolas Massu,1,183.0,CHI,22.3,102247,0.0,1,Andrea Gaudenzi,1,183.0,ITA,28.5,6-3 7-6(3),3,R32,109.0,8.0,2.0,77.0,35.0,28.0,24.0,11.0,4.0,5.0,3.0,5.0,62.0,27.0,22.0,18.0,10.0,3.0,5.0,57.0,650.0,53.0,732.0,MEX,2002,0,0,1,0,0,3.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,16,103428,0.0,1,Juan Ignacio Chela,1,190.0,ARG,22.4,103084,2.0,1,Guillermo Canas,1,185.0,ARG,24.2,6-4 6-4,3,R32,70.0,5.0,3.0,53.0,26.0,23.0,19.0,10.0,0.0,0.0,2.0,1.0,56.0,26.0,20.0,16.0,10.0,0.0,2.0,46.0,809.0,16.0,1722.0,MEX,2002,0,0,1,0,0,3.0,0.0,7.0
2002-807,Acapulco,32,1,2002-02-25,17,102950,0.0,1,Fernando Vicente,1,180.0,ESP,24.9,103163,1.0,1,Tommy Haas,1,188.0,GER,23.8,5-7 6-3 7-6(7),3,R16,129.0,9.0,0.0,101.0,65.0,51.0,19.0,16.0,2.0,4.0,15.0,9.0,107.0,53.0,45.0,28.0,17.0,6.0,8.0,79.0,510.0,6.0,2515.0,MEX,2002,0,0,1,0,0,4.0,0.0,8.0
2002-807,Acapulco,32,1,2002-02-25,18,102845,5.0,1,Carlos Moya,1,190.0,ESP,25.4,104076,0.0,1,Jose Acasuso,1,190.0,ARG,19.3,6-4 6-4,3,R16,88.0,4.0,2.0,55.0,35.0,31.0,11.0,10.0,1.0,1.0,5.0,5.0,60.0,25.0,21.0,17.0,10.0,1.0,3.0,32.0,1095.0,94.0,439.0,MEX,2002,0,0,1,0,0,4.0,7.0,0.0
2002-807,Acapulco,32,1,2002-02-25,19,103151,0.0,1,Mariano Zabaleta,1,183.0,ARG,23.9,102796,0.0,1,Magnus Norman,1,188.0,SWE,25.7,7-5 6-4,3,R16,114.0,5.0,5.0,72.0,41.0,30.0,15.0,11.0,3.0,5.0,7.0,3.0,70.0,39.0,27.0,13.0,11.0,4.0,8.0,67.0,559.0,84.0,475.0,MEX,2002,0,0,1,0,0,4.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,20,103656,0.0,1,Albert Montanes,1,175.0,ESP,21.2,102456,6.0,1,Felix Mantilla,1,180.0,ESP,27.4,6-4 6-4,3,R16,78.0,12.0,3.0,60.0,40.0,33.0,10.0,10.0,1.0,1.0,8.0,0.0,45.0,25.0,22.0,13.0,10.0,1.0,3.0,60.0,622.0,35.0,1035.0,MEX,2002,0,0,1,0,0,4.0,0.0,6.0
2002-807,Acapulco,32,1,2002-02-25,21,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.8,102934,0.0,0,Nicolas Coutelot,1,185.0,FRA,25.0,3-6 6-4 6-3,3,R16,105.0,3.0,6.0,89.0,51.0,41.0,21.0,14.0,4.0,5.0,3.0,4.0,88.0,59.0,40.0,17.0,14.0,5.0,7.0,71.0,539.0,115.0,351.0,MEX,2002,0,0,1,0,0,4.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,22,103176,0.0,1,David Sanchez,1,183.0,ESP,23.8,102287,4.0,1,Albert Portas,1,188.0,ESP,28.2,6-2 7-5,3,R16,89.0,8.0,3.0,60.0,37.0,31.0,9.0,10.0,3.0,4.0,2.0,5.0,78.0,31.0,19.0,23.0,10.0,5.0,9.0,75.0,524.0,25.0,1190.0,MEX,2002,0,0,1,0,0,4.0,0.0,7.0
2002-807,Acapulco,32,1,2002-02-25,23,101532,0.0,1,Francisco Clavet,0,183.0,ESP,33.3,102831,0.0,1,Jacobo Diaz,1,173.0,ESP,25.6,4-0 RET,3,R16,15.0,1.0,0.0,9.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,1.0,3.0,3.0,5.0,59.0,625.0,87.0,462.0,MEX,2002,0,0,1,0,0,4.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,24,103428,0.0,1,Juan Ignacio Chela,1,190.0,ARG,22.4,103454,0.0,1,Nicolas Massu,1,183.0,CHI,22.3,2-6 7-6(10) 6-4,3,R16,176.0,7.0,3.0,95.0,58.0,46.0,17.0,15.0,1.0,5.0,8.0,1.0,101.0,50.0,40.0,26.0,15.0,6.0,9.0,46.0,809.0,57.0,650.0,MEX,2002,0,0,1,0,0,4.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,25,102845,5.0,1,Carlos Moya,1,190.0,ESP,25.4,102950,0.0,1,Fernando Vicente,1,180.0,ESP,24.9,7-6(4) 3-6 6-1,3,QF,119.0,5.0,2.0,81.0,53.0,42.0,14.0,14.0,3.0,6.0,2.0,3.0,101.0,51.0,37.0,21.0,14.0,8.0,12.0,32.0,1095.0,79.0,510.0,MEX,2002,0,0,1,0,0,5.0,7.0,0.0
2002-807,Acapulco,32,1,2002-02-25,26,103656,0.0,1,Albert Montanes,1,175.0,ESP,21.2,103151,0.0,1,Mariano Zabaleta,1,183.0,ARG,23.9,6-4 4-6 6-3,3,QF,129.0,5.0,0.0,76.0,48.0,37.0,18.0,14.0,3.0,4.0,8.0,5.0,109.0,62.0,46.0,21.0,15.0,9.0,12.0,60.0,622.0,67.0,559.0,MEX,2002,0,0,1,0,0,5.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,27,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.8,103176,0.0,1,David Sanchez,1,183.0,ESP,23.8,6-4 7-6(6),3,QF,99.0,1.0,1.0,76.0,44.0,30.0,18.0,11.0,5.0,7.0,2.0,2.0,70.0,47.0,31.0,11.0,10.0,4.0,7.0,71.0,539.0,75.0,524.0,MEX,2002,0,0,1,0,0,5.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,28,103428,0.0,1,Juan Ignacio Chela,1,190.0,ARG,22.4,101532,0.0,1,Francisco Clavet,0,183.0,ESP,33.3,6-7(6) 6-2 7-6(5),3,QF,175.0,3.0,6.0,69.0,29.0,20.0,20.0,10.0,1.0,3.0,3.0,1.0,68.0,42.0,27.0,12.0,10.0,8.0,12.0,46.0,809.0,59.0,625.0,MEX,2002,0,0,1,0,0,5.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,29,102845,5.0,1,Carlos Moya,1,190.0,ESP,25.4,103656,0.0,1,Albert Montanes,1,175.0,ESP,21.2,7-6(2) 6-4,3,SF,92.0,6.0,1.0,66.0,43.0,35.0,14.0,11.0,0.0,0.0,8.0,1.0,66.0,46.0,36.0,9.0,11.0,3.0,4.0,32.0,1095.0,60.0,622.0,MEX,2002,0,0,1,0,0,6.0,7.0,0.0
2002-807,Acapulco,32,1,2002-02-25,30,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.8,103428,0.0,1,Juan Ignacio Chela,1,190.0,ARG,22.4,6-2 6-4,3,SF,73.0,5.0,2.0,54.0,35.0,23.0,14.0,9.0,1.0,2.0,1.0,4.0,55.0,24.0,15.0,13.0,9.0,0.0,4.0,71.0,539.0,46.0,809.0,MEX,2002,0,0,1,0,0,6.0,0.0,0.0
2002-807,Acapulco,32,1,2002-02-25,31,102845,5.0,1,Carlos Moya,1,190.0,ESP,25.4,101897,0.0,1,Fernando Meligeni,0,180.0,BRA,30.8,7-6(4) 7-6(4),3,F,115.0,7.0,2.0,74.0,48.0,36.0,18.0,12.0,0.0,1.0,10.0,0.0,93.0,59.0,44.0,17.0,12.0,6.0,7.0,32.0,1095.0,71.0,539.0,MEX,2002,0,0,1,0,0,7.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,1,103084,1.0,1,Guillermo Canas,1,185.0,ARG,24.0,102567,0.0,1,George Bastl,1,183.0,SUI,26.7,6-4 6-2,3,R32,83.0,5.0,3.0,48.0,26.0,23.0,14.0,9.0,0.0,0.0,1.0,4.0,64.0,45.0,24.0,10.0,9.0,3.0,6.0,15.0,1572.0,115.0,366.0,IND,2001,0,0,0,0,1,3.0,8.0,0.0
2002-891,Chennai,32,1,2001-12-31,3,103181,0.0,1,Jiri Vanek,1,185.0,CZE,23.6,102405,0.0,0,Mahesh Bhupathi,1,185.0,IND,27.5,6-2 6-2,3,R32,58.0,3.0,0.0,45.0,27.0,23.0,11.0,8.0,1.0,1.0,2.0,3.0,51.0,18.0,11.0,16.0,8.0,7.0,11.0,102.0,411.0,775.0,13.0,IND,2001,0,1,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,4,103174,0.0,1,Noam Okun,1,185.0,ISR,23.7,103709,8.0,1,Kristian Pless,1,188.0,DEN,20.8,6-2 6-4,3,R32,55.0,11.0,0.0,47.0,38.0,31.0,6.0,9.0,1.0,1.0,7.0,2.0,57.0,29.0,19.0,15.0,9.0,4.0,7.0,117.0,363.0,68.0,560.0,IND,2001,0,0,0,0,1,3.0,0.0,6.0
2002-891,Chennai,32,1,2001-12-31,5,102148,3.0,1,Fabrice Santoro,1,178.0,FRA,29.0,103193,0.0,1,Peter Wessels,1,196.0,NED,23.6,7-6(6) 6-3,3,R32,90.0,5.0,3.0,62.0,36.0,28.0,15.0,10.0,1.0,2.0,4.0,9.0,80.0,46.0,31.0,15.0,11.0,8.0,11.0,22.0,1210.0,110.0,383.0,IND,2001,0,0,0,0,1,3.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,6,103789,0.0,1,Irakli Labadze,0,188.0,GEO,20.5,102406,0.0,0,Thomas Dupre,1,184.35417982733208,FRA,27.5,6-4 7-6(0),3,R32,96.0,7.0,6.0,84.0,50.0,39.0,13.0,11.0,6.0,8.0,4.0,5.0,78.0,49.0,33.0,11.0,11.0,6.0,9.0,109.0,389.0,274.0,125.0,IND,2001,0,0,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,7,102344,0.0,1,Karol Kucera,1,188.0,SVK,27.8,102607,0.0,1,Juan Balcells,1,190.0,ESP,26.5,6-4 3-6 7-5,3,R32,136.0,5.0,4.0,87.0,50.0,39.0,19.0,15.0,4.0,7.0,7.0,6.0,124.0,82.0,51.0,22.0,16.0,22.0,26.0,101.0,412.0,95.0,443.0,IND,2001,0,0,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,8,102615,0.0,1,Dennis Van Scheppingen,1,185.0,NED,26.4,103420,7.0,1,Michal Tabara,1,175.0,CZE,22.3,4-6 6-3 6-4,3,R32,101.0,11.0,5.0,96.0,47.0,37.0,24.0,15.0,7.0,10.0,5.0,3.0,84.0,41.0,31.0,19.0,14.0,4.0,8.0,121.0,343.0,64.0,591.0,IND,2001,0,0,0,0,1,3.0,0.0,6.0
2002-891,Chennai,32,1,2001-12-31,9,103103,6.0,1,Dominik Hrbaty,1,183.0,SVK,23.9,102809,0.0,1,Axel Pretzsch,1,185.0,GER,25.5,6-1 6-4,3,R32,51.0,12.0,0.0,55.0,30.0,24.0,16.0,9.0,2.0,2.0,4.0,3.0,41.0,26.0,18.0,7.0,8.0,2.0,5.0,36.0,1005.0,103.0,404.0,IND,2001,0,0,0,0,1,3.0,6.0,0.0
2002-891,Chennai,32,1,2001-12-31,10,102231,0.0,1,Alex Calatrava,1,190.0,ESP,28.5,102921,0.0,1,Ota Fukarek,1,190.0,CZE,24.9,6-7(4) 6-2 6-4,3,R32,122.0,9.0,0.0,80.0,52.0,44.0,19.0,15.0,0.0,0.0,5.0,4.0,96.0,61.0,44.0,22.0,15.0,8.0,11.0,100.0,415.0,106.0,396.0,IND,2001,0,0,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,11,102999,0.0,0,Stefano Galvani,1,178.0,ITA,24.5,103487,0.0,1,Federico Luzzi,1,188.0,ITA,21.9,6-1 6-3,3,R32,60.0,2.0,0.0,41.0,30.0,22.0,10.0,8.0,0.0,0.0,4.0,5.0,61.0,30.0,17.0,14.0,8.0,3.0,7.0,140.0,287.0,96.0,437.0,IND,2001,0,0,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,12,102318,4.0,1,Andrei Pavel,1,183.0,ROU,27.9,102548,0.0,0,Juan Antonio Marin,1,175.0,CRC,26.8,6-3 6-2,3,R32,61.0,8.0,1.0,53.0,37.0,28.0,13.0,9.0,3.0,3.0,2.0,1.0,50.0,29.0,17.0,10.0,8.0,1.0,4.0,28.0,1105.0,130.0,305.0,IND,2001,0,0,0,0,1,3.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,13,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,22.5,103018,5.0,1,Max Mirnyi,1,196.0,BLR,24.4,6-3 6-3,3,R32,83.0,3.0,2.0,73.0,38.0,25.0,20.0,9.0,3.0,4.0,4.0,3.0,61.0,25.0,17.0,16.0,9.0,5.0,9.0,120.0,354.0,35.0,1015.0,IND,2001,0,0,0,0,1,3.0,0.0,7.0
2002-891,Chennai,32,1,2001-12-31,14,102911,0.0,1,Andrei Stoliarov,1,178.0,RUS,24.9,102233,0.0,0,Leander Paes,1,178.0,IND,28.5,6-3 6-1,3,R32,55.0,6.0,2.0,46.0,19.0,15.0,18.0,8.0,0.0,0.0,5.0,1.0,40.0,22.0,12.0,10.0,8.0,1.0,5.0,81.0,510.0,299.0,108.0,IND,2001,0,1,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,15,103694,0.0,1,Olivier Rochus,1,168.0,BEL,20.9,103114,0.0,1,Martin Lee,0,180.0,GBR,23.9,6-4 6-3,3,R32,58.0,2.0,0.0,49.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,2.0,56.0,30.0,25.0,11.0,9.0,2.0,4.0,114.0,366.0,105.0,399.0,IND,2001,0,0,0,0,1,3.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,16,102563,2.0,1,Thomas Johansson,1,180.0,SWE,26.7,102730,0.0,1,Ivo Heuberger,1,188.0,SUI,25.8,6-4 6-4,3,R32,99.0,5.0,3.0,64.0,27.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,64.0,22.0,17.0,19.0,10.0,1.0,4.0,18.0,1375.0,112.0,367.0,IND,2001,0,0,0,0,1,3.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,17,103084,1.0,1,Guillermo Canas,1,185.0,ARG,24.0,103333,0.0,0,Ivo Karlovic,1,208.0,CRO,22.8,7-5 6-2,3,R16,71.0,3.0,0.0,54.0,40.0,30.0,6.0,10.0,2.0,4.0,11.0,3.0,72.0,37.0,26.0,13.0,10.0,6.0,11.0,15.0,1572.0,193.0,197.0,IND,2001,0,0,0,0,1,4.0,8.0,0.0
2002-891,Chennai,32,1,2001-12-31,18,103181,0.0,1,Jiri Vanek,1,185.0,CZE,23.6,103174,0.0,1,Noam Okun,1,185.0,ISR,23.7,3-6 7-6(5) 6-4,3,R16,127.0,10.0,2.0,95.0,53.0,40.0,21.0,15.0,2.0,5.0,4.0,4.0,96.0,47.0,35.0,29.0,16.0,4.0,7.0,102.0,411.0,117.0,363.0,IND,2001,0,0,0,0,1,4.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,19,102148,3.0,1,Fabrice Santoro,1,178.0,FRA,29.0,103789,0.0,1,Irakli Labadze,0,188.0,GEO,20.5,6-2 6-3,3,R16,71.0,2.0,2.0,57.0,26.0,14.0,22.0,9.0,0.0,2.0,6.0,3.0,48.0,23.0,13.0,9.0,8.0,5.0,10.0,22.0,1210.0,109.0,389.0,IND,2001,0,0,0,0,1,4.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,20,102344,0.0,1,Karol Kucera,1,188.0,SVK,27.8,102615,0.0,1,Dennis Van Scheppingen,1,185.0,NED,26.4,7-5 7-6(2),3,R16,105.0,12.0,4.0,75.0,38.0,32.0,17.0,12.0,2.0,4.0,5.0,2.0,102.0,62.0,36.0,23.0,12.0,6.0,9.0,101.0,412.0,121.0,343.0,IND,2001,0,0,0,0,1,4.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,21,102231,0.0,1,Alex Calatrava,1,190.0,ESP,28.5,103103,6.0,1,Dominik Hrbaty,1,183.0,SVK,23.9,2-6 7-5 6-2,3,R16,92.0,3.0,5.0,90.0,53.0,41.0,18.0,14.0,9.0,11.0,8.0,4.0,70.0,32.0,27.0,22.0,14.0,0.0,3.0,100.0,415.0,36.0,1005.0,IND,2001,0,0,0,0,1,4.0,0.0,6.0
2002-891,Chennai,32,1,2001-12-31,22,102318,4.0,1,Andrei Pavel,1,183.0,ROU,27.9,102999,0.0,0,Stefano Galvani,1,178.0,ITA,24.5,6-3 6-3,3,R16,67.0,6.0,0.0,54.0,35.0,23.0,10.0,9.0,1.0,3.0,0.0,3.0,57.0,30.0,15.0,13.0,9.0,6.0,11.0,28.0,1105.0,140.0,287.0,IND,2001,0,0,0,0,1,4.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,23,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,22.5,102911,0.0,1,Andrei Stoliarov,1,178.0,RUS,24.9,6-2 6-1,3,R16,71.0,9.0,4.0,54.0,32.0,24.0,12.0,8.0,2.0,2.0,4.0,3.0,66.0,21.0,14.0,18.0,7.0,12.0,16.0,120.0,354.0,81.0,510.0,IND,2001,0,0,0,0,1,4.0,0.0,0.0
2002-891,Chennai,32,1,2001-12-31,24,102563,2.0,1,Thomas Johansson,1,180.0,SWE,26.7,103694,0.0,1,Olivier Rochus,1,168.0,BEL,20.9,4-6 6-3 6-4,3,R16,127.0,15.0,1.0,90.0,44.0,34.0,26.0,15.0,1.0,3.0,6.0,2.0,96.0,52.0,34.0,24.0,14.0,3.0,6.0,18.0,1375.0,114.0,366.0,IND,2001,0,0,0,0,1,4.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,25,103084,1.0,1,Guillermo Canas,1,185.0,ARG,24.0,103181,0.0,1,Jiri Vanek,1,185.0,CZE,23.6,7-5 1-1 RET,3,QF,72.0,7.0,0.0,38.0,22.0,20.0,9.0,7.0,0.0,0.0,5.0,4.0,61.0,33.0,22.0,13.0,8.0,8.0,9.0,15.0,1572.0,102.0,411.0,IND,2001,0,0,0,0,1,5.0,8.0,0.0
