tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host
2009-418,Washington,Hard,48,A,2009-08-02,45,104053,1.0,,Andy Roddick,R,188.0,USA,26.9,104545,,,John Isner,R,206.0,USA,24.2,6-7(3) 6-2 7-5,3,SF,151.0,9.0,1.0,83.0,57.0,51.0,18.0,16.0,2.0,2.0,20.0,0.0,116.0,67.0,48.0,25.0,16.0,7.0,10.0,5.0,5470.0,80.0,754.0,USA,2009,1,1
2009-418,Washington,Hard,48,A,2009-08-02,46,105223,2.0,,Juan Martin del Potro,R,198.0,ARG,20.8,103602,4.0,,Fernando Gonzalez,R,183.0,CHI,29.0,7-6(2) 6-3,3,SF,127.0,10.0,7.0,89.0,42.0,32.0,24.0,11.0,6.0,8.0,5.0,6.0,83.0,47.0,31.0,16.0,10.0,3.0,6.0,6.0,5005.0,11.0,3105.0,USA,2009,0,0
2009-418,Washington,Hard,48,A,2009-08-02,47,105223,2.0,,Juan Martin del Potro,R,198.0,ARG,20.8,104053,1.0,,Andy Roddick,R,188.0,USA,26.9,3-6 7-5 7-6(6),3,F,150.0,19.0,6.0,95.0,52.0,40.0,24.0,16.0,0.0,3.0,21.0,4.0,103.0,70.0,51.0,16.0,17.0,2.0,5.0,6.0,5005.0,5.0,5470.0,USA,2009,0,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,1,104098,1.0,,Dmitry Tursunov,R,185.0,RUS,26.6,103582,,,Michael Berrer,L,193.0,GER,29.0,6-3 2-6 6-0,3,R32,97.0,6.0,5.0,74.0,36.0,29.0,14.0,12.0,6.0,10.0,1.0,16.0,77.0,42.0,26.0,12.0,11.0,4.0,10.0,27.0,1560.0,111.0,601.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,2,103228,,,Marcos Daniel,R,180.0,BRA,31.0,103758,,WC,Taylor Dent,R,188.0,USA,28.2,6-2 6-4,3,R32,64.0,5.0,2.0,45.0,25.0,19.0,17.0,9.0,0.0,0.0,9.0,7.0,52.0,24.0,22.0,9.0,9.0,0.0,3.0,75.0,790.0,210.0,292.0,USA,2009,0,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,3,104433,,,Frank Dancevic,R,185.0,CAN,24.8,104035,,,Bobby Reynolds,R,183.0,USA,27.0,6-2 7-6(5),3,R32,76.0,6.0,1.0,59.0,32.0,26.0,22.0,10.0,0.0,0.0,10.0,2.0,72.0,42.0,29.0,18.0,10.0,7.0,9.0,121.0,573.0,129.0,550.0,USA,2009,0,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,4,103794,5.0,,Benjamin Becker,R,178.0,GER,28.0,104424,,Q,Go Soeda,R,178.0,JPN,24.8,6-2 6-3,3,R32,57.0,6.0,2.0,45.0,28.0,18.0,13.0,8.0,0.0,1.0,0.0,4.0,48.0,28.0,16.0,6.0,9.0,1.0,6.0,45.0,1043.0,166.0,396.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,5,105023,3.0,,Sam Querrey,R,198.0,USA,21.7,103096,,,Arnaud Clement,R,173.0,FRA,31.5,6-3 6-4,3,R32,73.0,11.0,3.0,50.0,37.0,31.0,10.0,10.0,0.0,0.0,7.0,0.0,60.0,34.0,26.0,12.0,9.0,4.0,6.0,37.0,1175.0,122.0,569.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,6,104330,,WC,Rajeev Ram,R,193.0,USA,25.3,105730,,WC,Devin Britton,R,193.0,USA,18.3,6-3 7-5,3,R32,79.0,10.0,2.0,58.0,29.0,24.0,18.0,10.0,3.0,3.0,3.0,4.0,86.0,50.0,33.0,15.0,11.0,9.0,12.0,108.0,612.0,1381.0,4.0,USA,2009,1,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,7,105028,,Q,Jesse Levine,L,175.0,CAN,21.7,103821,,,Danai Udomchoke,R,173.0,THA,27.9,6-1 7-6(10),3,R32,83.0,2.0,5.0,64.0,39.0,26.0,12.0,9.0,0.0,3.0,3.0,2.0,77.0,45.0,27.0,10.0,10.0,7.0,13.0,116.0,583.0,141.0,501.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,8,102967,7.0,,Marc Gicquel,R,188.0,FRA,32.3,105208,,,Ernests Gulbis,R,190.0,LAT,20.8,6-2 6-3,3,R32,61.0,6.0,1.0,45.0,26.0,22.0,12.0,8.0,3.0,3.0,6.0,3.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,82.0,759.0,65.0,860.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,9,104797,8.0,,Denis Istomin,R,188.0,UZB,22.8,103240,,,Kevin Kim,R,180.0,USA,30.9,2-6 6-4 6-4,3,R32,107.0,7.0,5.0,97.0,58.0,35.0,18.0,14.0,6.0,11.0,8.0,9.0,94.0,39.0,29.0,25.0,14.0,4.0,9.0,61.0,874.0,91.0,716.0,USA,2009,0,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,10,104545,,,John Isner,R,206.0,USA,24.2,104721,,,Josselin Ouanna,R,193.0,FRA,23.2,6-1 7-6(6),3,R32,71.0,15.0,1.0,55.0,37.0,32.0,13.0,10.0,0.0,0.0,1.0,5.0,66.0,36.0,26.0,15.0,9.0,4.0,6.0,96.0,699.0,110.0,603.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,11,104639,,,Wayne Odesnik,L,180.0,USA,23.6,104571,,,Marcos Baghdatis,R,183.0,CYP,24.0,7-6(5) 1-6 6-4,3,R32,135.0,2.0,5.0,97.0,62.0,44.0,14.0,14.0,8.0,12.0,7.0,6.0,87.0,46.0,41.0,16.0,15.0,2.0,5.0,100.0,664.0,148.0,470.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,12,103857,4.0,,Igor Kunitsyn,R,180.0,RUS,27.8,104314,,,Brian Dabul,L,170.0,ARG,25.4,6-4 6-1,3,R32,72.0,2.0,1.0,44.0,30.0,25.0,7.0,8.0,0.0,0.0,1.0,4.0,69.0,39.0,22.0,13.0,9.0,2.0,6.0,36.0,1201.0,118.0,580.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,13,104724,,,Eduardo Schwank,R,183.0,ARG,23.2,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,25.9,4-6 6-3 6-2,3,R32,126.0,6.0,7.0,101.0,51.0,36.0,26.0,14.0,8.0,10.0,5.0,8.0,80.0,39.0,30.0,16.0,13.0,3.0,7.0,198.0,331.0,63.0,865.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,14,104068,,,Robby Ginepri,R,183.0,USA,26.7,103063,,Q,Sebastien De Chaunac,R,183.0,FRA,31.7,7-5 5-7 6-2,3,R32,115.0,8.0,2.0,94.0,54.0,43.0,23.0,16.0,5.0,7.0,7.0,4.0,89.0,45.0,36.0,22.0,16.0,4.0,8.0,95.0,705.0,177.0,375.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,15,104166,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,104262,,,Flavio Cipolla,R,173.0,ITA,25.7,6-2 6-3,3,R32,61.0,0.0,0.0,45.0,32.0,22.0,9.0,8.0,1.0,2.0,1.0,6.0,49.0,29.0,13.0,8.0,9.0,2.0,7.0,158.0,426.0,99.0,674.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,16,104534,2.0,,Dudi Sela,R,175.0,ISR,24.2,102434,,,Vincent Spadea,R,183.0,USA,35.0,7-5 6-1,3,R32,76.0,0.0,3.0,63.0,34.0,21.0,17.0,9.0,5.0,7.0,2.0,8.0,63.0,31.0,20.0,11.0,10.0,3.0,9.0,29.0,1397.0,134.0,525.0,USA,2009,0,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,17,104098,1.0,,Dmitry Tursunov,R,185.0,RUS,26.6,103228,,,Marcos Daniel,R,180.0,BRA,31.0,6-3 6-3,3,R16,69.0,9.0,1.0,48.0,30.0,23.0,11.0,9.0,1.0,2.0,7.0,4.0,64.0,33.0,19.0,15.0,9.0,2.0,6.0,27.0,1560.0,75.0,790.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,18,104433,,,Frank Dancevic,R,185.0,CAN,24.8,103794,5.0,,Benjamin Becker,R,178.0,GER,28.0,6-2 7-5,3,R16,58.0,9.0,0.0,50.0,28.0,25.0,16.0,10.0,0.0,0.0,7.0,1.0,50.0,25.0,18.0,16.0,10.0,0.0,3.0,121.0,573.0,45.0,1043.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,19,105023,3.0,,Sam Querrey,R,198.0,USA,21.7,104330,,WC,Rajeev Ram,R,193.0,USA,25.3,7-5 6-3,3,R16,69.0,13.0,4.0,59.0,36.0,31.0,13.0,11.0,0.0,0.0,7.0,5.0,72.0,36.0,27.0,18.0,10.0,6.0,8.0,37.0,1175.0,108.0,612.0,USA,2009,1,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,20,102967,7.0,,Marc Gicquel,R,188.0,FRA,32.3,105028,,Q,Jesse Levine,L,175.0,CAN,21.7,6-2 6-2,3,R16,65.0,8.0,3.0,61.0,34.0,25.0,12.0,8.0,4.0,5.0,2.0,8.0,48.0,27.0,15.0,6.0,8.0,2.0,7.0,82.0,759.0,116.0,583.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,21,104545,,,John Isner,R,206.0,USA,24.2,104797,8.0,,Denis Istomin,R,188.0,UZB,22.8,6-4 6-4,3,R16,83.0,5.0,0.0,58.0,40.0,30.0,13.0,10.0,1.0,1.0,4.0,5.0,73.0,44.0,30.0,15.0,10.0,4.0,6.0,96.0,699.0,61.0,874.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,22,104639,,,Wayne Odesnik,L,180.0,USA,23.6,103857,4.0,,Igor Kunitsyn,R,180.0,RUS,27.8,2-6 6-1 6-1,3,R16,92.0,6.0,2.0,66.0,40.0,25.0,16.0,11.0,7.0,10.0,4.0,4.0,59.0,35.0,19.0,9.0,11.0,3.0,9.0,100.0,664.0,36.0,1201.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,23,104068,,,Robby Ginepri,R,183.0,USA,26.7,104724,,,Eduardo Schwank,R,183.0,ARG,23.2,6-7(1) 6-3 6-0,3,R16,101.0,5.0,2.0,77.0,41.0,31.0,24.0,14.0,1.0,2.0,7.0,4.0,88.0,54.0,35.0,16.0,13.0,3.0,8.0,95.0,705.0,198.0,331.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,24,104166,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,104534,2.0,,Dudi Sela,R,175.0,ISR,24.2,6-4 7-6(5),3,R16,93.0,4.0,1.0,77.0,61.0,42.0,10.0,11.0,6.0,7.0,3.0,1.0,66.0,38.0,27.0,16.0,11.0,1.0,3.0,158.0,426.0,29.0,1397.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,25,104433,,,Frank Dancevic,R,185.0,CAN,24.8,104098,1.0,,Dmitry Tursunov,R,185.0,RUS,26.6,3-6 7-6(5) 6-2,3,QF,123.0,18.0,4.0,88.0,49.0,38.0,23.0,14.0,0.0,2.0,6.0,2.0,93.0,41.0,33.0,30.0,15.0,5.0,8.0,121.0,573.0,27.0,1560.0,USA,2009,0,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,26,105023,3.0,,Sam Querrey,R,198.0,USA,21.7,102967,7.0,,Marc Gicquel,R,188.0,FRA,32.3,6-4 7-5,3,QF,92.0,19.0,4.0,76.0,43.0,38.0,15.0,11.0,2.0,2.0,6.0,4.0,77.0,38.0,29.0,18.0,11.0,6.0,8.0,37.0,1175.0,82.0,759.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,27,104545,,,John Isner,R,206.0,USA,24.2,104639,,,Wayne Odesnik,L,180.0,USA,23.6,7-5 6-7(2) 7-5,3,QF,158.0,27.0,7.0,102.0,63.0,54.0,21.0,18.0,5.0,5.0,9.0,6.0,106.0,63.0,51.0,25.0,18.0,3.0,5.0,96.0,699.0,100.0,664.0,USA,2009,1,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,28,104068,,,Robby Ginepri,R,183.0,USA,26.7,104166,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,7-5 6-1,3,QF,76.0,5.0,1.0,59.0,38.0,28.0,12.0,10.0,1.0,2.0,1.0,2.0,57.0,35.0,20.0,10.0,9.0,1.0,5.0,95.0,705.0,158.0,426.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,29,105023,3.0,,Sam Querrey,R,198.0,USA,21.7,104433,,,Frank Dancevic,R,185.0,CAN,24.8,6-4 6-4,3,SF,73.0,11.0,4.0,54.0,30.0,24.0,12.0,10.0,2.0,4.0,1.0,2.0,64.0,33.0,20.0,17.0,10.0,5.0,9.0,37.0,1175.0,121.0,573.0,USA,2009,1,0
2009-419,Indianapolis,Hard,32,A,2009-07-19,30,104068,,,Robby Ginepri,R,183.0,USA,26.7,104545,,,John Isner,R,206.0,USA,24.2,6-4 6-3,3,SF,86.0,2.0,2.0,69.0,42.0,30.0,18.0,10.0,5.0,5.0,11.0,3.0,68.0,46.0,32.0,9.0,9.0,7.0,9.0,95.0,705.0,96.0,699.0,USA,2009,1,1
2009-419,Indianapolis,Hard,32,A,2009-07-19,31,104068,,,Robby Ginepri,R,183.0,USA,26.7,105023,3.0,,Sam Querrey,R,198.0,USA,21.7,6-2 6-4,3,F,63.0,4.0,2.0,51.0,33.0,27.0,11.0,9.0,1.0,1.0,2.0,9.0,53.0,20.0,17.0,15.0,9.0,1.0,4.0,95.0,705.0,37.0,1175.0,USA,2009,1,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,1,102780,,WC,Frederic Niemeyer,R,190.0,CAN,33.2,103857,,,Igor Kunitsyn,R,180.0,RUS,27.8,7-5 6-1,3,R64,82.0,7.0,3.0,67.0,43.0,32.0,12.0,10.0,4.0,5.0,2.0,2.0,56.0,37.0,22.0,7.0,9.0,1.0,5.0,487.0,81.0,39.0,1213.0,CAN,2009,1,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,2,104527,,,Stan Wawrinka,R,183.0,SUI,24.3,103017,,,Nicolas Kiefer,R,183.0,GER,32.0,6-4 6-1,3,R64,86.0,4.0,2.0,41.0,17.0,17.0,15.0,8.0,0.0,0.0,6.0,6.0,73.0,37.0,24.0,14.0,9.0,5.0,9.0,22.0,1795.0,110.0,580.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,3,104979,,LL,Andrey Golubev,R,185.0,KAZ,22.0,103285,16.0,,Radek Stepanek,R,185.0,CZE,30.7,6-3 6-4,3,R64,75.0,2.0,1.0,56.0,39.0,31.0,9.0,10.0,0.0,1.0,2.0,0.0,50.0,34.0,21.0,8.0,9.0,1.0,4.0,66.0,842.0,17.0,2055.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,4,104468,9.0,,Gilles Simon,R,183.0,FRA,24.6,104433,,WC,Frank Dancevic,R,185.0,CAN,24.8,6-1 6-2,3,R64,61.0,3.0,0.0,40.0,19.0,14.0,15.0,8.0,0.0,1.0,4.0,0.0,50.0,31.0,19.0,3.0,7.0,1.0,6.0,9.0,3330.0,105.0,613.0,CAN,2009,0,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,5,104268,,Q,Alejandro Falla,L,185.0,COL,25.7,104534,,,Dudi Sela,R,175.0,ISR,24.3,6-4 3-6 6-3,3,R64,124.0,4.0,5.0,104.0,55.0,38.0,27.0,14.0,9.0,12.0,2.0,4.0,88.0,51.0,29.0,22.0,14.0,6.0,10.0,163.0,396.0,34.0,1274.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,6,102783,,,Rainer Schuettler,R,180.0,GER,33.2,103722,,,Florent Serra,R,180.0,FRA,28.4,6-4 6-0,3,R64,65.0,8.0,1.0,48.0,30.0,21.0,13.0,8.0,3.0,4.0,0.0,0.0,59.0,31.0,18.0,9.0,8.0,3.0,8.0,91.0,700.0,52.0,936.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,7,104871,,,Jeremy Chardy,R,188.0,FRA,22.4,104229,,,Yen Hsun Lu,R,180.0,TPE,25.9,6-7(5) 6-3 6-4,3,R64,172.0,17.0,6.0,99.0,57.0,48.0,20.0,15.0,5.0,7.0,4.0,4.0,109.0,68.0,44.0,21.0,16.0,6.0,11.0,36.0,1222.0,60.0,871.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,8,103507,,Q,Juan Carlos Ferrero,R,183.0,ESP,29.4,103720,,,Lleyton Hewitt,R,180.0,AUS,28.4,6-1 6-4,3,R64,77.0,6.0,2.0,50.0,32.0,23.0,12.0,9.0,0.0,1.0,2.0,0.0,53.0,29.0,19.0,8.0,8.0,4.0,8.0,29.0,1405.0,40.0,1145.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,9,104792,13.0,,Gael Monfils,R,193.0,FRA,22.9,103498,,,Marat Safin,R,193.0,RUS,29.5,6-2 3-6 6-2,3,R64,109.0,10.0,1.0,73.0,48.0,36.0,14.0,12.0,0.0,2.0,7.0,5.0,96.0,49.0,33.0,20.0,13.0,8.0,13.0,13.0,2640.0,61.0,865.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,10,103602,11.0,,Fernando Gonzalez,R,183.0,CHI,29.0,105683,,Q,Milos Raonic,R,196.0,CAN,18.6,4-6 7-6(6) 6-4,3,R64,136.0,10.0,4.0,109.0,71.0,51.0,22.0,16.0,4.0,5.0,20.0,3.0,110.0,64.0,55.0,21.0,16.0,6.0,7.0,10.0,3285.0,679.0,40.0,CAN,2009,0,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,11,103163,,,Tommy Haas,R,188.0,GER,31.3,103333,,,Ivo Karlovic,R,208.0,CRO,30.4,4-6 7-6(3) 6-4,3,R64,121.0,7.0,6.0,92.0,63.0,50.0,20.0,16.0,3.0,4.0,19.0,4.0,91.0,45.0,41.0,25.0,16.0,2.0,3.0,20.0,1855.0,30.0,1390.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,12,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.5,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.1,7-5 0-6 6-1,3,R64,115.0,9.0,5.0,81.0,36.0,28.0,23.0,13.0,4.0,7.0,5.0,2.0,65.0,42.0,28.0,14.0,12.0,0.0,3.0,27.0,1495.0,54.0,924.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,13,104214,,,Igor Andreev,R,185.0,RUS,26.0,104098,,,Dmitry Tursunov,R,185.0,RUS,26.6,5-5 RET,3,R64,37.0,4.0,1.0,24.0,15.0,12.0,6.0,5.0,1.0,2.0,4.0,2.0,30.0,12.0,10.0,8.0,5.0,0.0,1.0,28.0,1440.0,33.0,1305.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,14,104919,,,Leonardo Mayer,R,188.0,ARG,22.2,104999,,,Mischa Zverev,L,190.0,GER,21.9,7-6(6) 6-3,3,R64,105.0,6.0,1.0,79.0,49.0,38.0,13.0,10.0,3.0,4.0,6.0,0.0,84.0,64.0,40.0,7.0,11.0,6.0,9.0,62.0,865.0,46.0,1030.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,15,104269,10.0,,Fernando Verdasco,L,188.0,ESP,25.7,103852,,,Feliciano Lopez,L,188.0,ESP,27.8,6-1 6-7(5) 6-1,3,R64,109.0,14.0,8.0,83.0,61.0,48.0,11.0,14.0,2.0,3.0,12.0,2.0,88.0,60.0,42.0,8.0,12.0,5.0,10.0,11.0,3135.0,37.0,1215.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,16,104022,,,Mikhail Youzhny,R,183.0,RUS,27.1,105227,14.0,,Marin Cilic,R,198.0,CRO,20.8,4-6 7-6(4) 6-1,3,R64,147.0,4.0,10.0,107.0,60.0,43.0,24.0,15.0,5.0,9.0,6.0,5.0,92.0,46.0,28.0,22.0,14.0,2.0,7.0,65.0,850.0,15.0,2380.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,17,104545,,,John Isner,R,206.0,USA,24.2,105028,,Q,Jesse Levine,L,175.0,CAN,21.8,6-3 6-4,3,R64,71.0,10.0,1.0,58.0,36.0,26.0,17.0,10.0,3.0,3.0,5.0,6.0,54.0,36.0,29.0,6.0,9.0,5.0,7.0,55.0,924.0,119.0,535.0,CAN,2009,0,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,18,105166,,WC,Peter Polansky,R,180.0,CAN,21.1,104896,,WC,Bruno Agostinelli,R,,CAN,22.3,6-3 7-6(6),3,R64,105.0,5.0,2.0,75.0,44.0,33.0,19.0,11.0,4.0,5.0,4.0,3.0,69.0,42.0,30.0,13.0,10.0,8.0,10.0,225.0,256.0,1171.0,7.0,CAN,2009,1,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,19,103401,,Q,Jan Hernych,R,190.0,CZE,30.0,103898,,Q,Julien Benneteau,R,185.0,FRA,27.6,6-2 6-3,3,R64,60.0,3.0,0.0,44.0,39.0,31.0,3.0,8.0,1.0,1.0,1.0,2.0,52.0,36.0,25.0,4.0,9.0,5.0,9.0,86.0,725.0,58.0,890.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,20,103812,,,Victor Hanescu,R,198.0,ROU,28.0,103781,,,Jurgen Melzer,L,183.0,AUT,28.2,6-4 6-3,3,R64,85.0,5.0,1.0,69.0,55.0,38.0,7.0,10.0,5.0,6.0,7.0,1.0,65.0,39.0,28.0,10.0,9.0,10.0,13.0,32.0,1341.0,31.0,1345.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,21,104259,,,Philipp Kohlschreiber,R,178.0,GER,25.8,104607,17.0,,Tomas Berdych,R,196.0,CZE,23.8,7-6(5) 6-7(9) 6-4,3,R64,176.0,9.0,3.0,111.0,57.0,44.0,32.0,17.0,2.0,4.0,9.0,5.0,140.0,71.0,47.0,41.0,17.0,8.0,11.0,25.0,1580.0,18.0,2005.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,22,103990,15.0,,Tommy Robredo,R,180.0,ESP,27.2,104166,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.2,6-4 6-2,3,R64,75.0,6.0,0.0,45.0,29.0,26.0,11.0,9.0,0.0,0.0,1.0,1.0,62.0,40.0,24.0,12.0,9.0,1.0,4.0,16.0,2290.0,147.0,451.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,23,104332,,,Philipp Petzschner,R,185.0,GER,25.3,105023,,,Sam Querrey,R,198.0,USA,21.8,7-5 6-3,3,R64,66.0,11.0,0.0,51.0,33.0,29.0,13.0,10.0,0.0,0.0,9.0,2.0,70.0,43.0,28.0,12.0,11.0,0.0,3.0,45.0,1040.0,26.0,1510.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,24,103970,,,David Ferrer,R,175.0,ESP,27.3,104678,,,Viktor Troicki,R,193.0,SRB,23.4,6-3 6-0,3,R64,70.0,4.0,1.0,53.0,35.0,25.0,10.0,8.0,6.0,7.0,4.0,2.0,59.0,29.0,16.0,10.0,7.0,6.0,11.0,19.0,1890.0,24.0,1585.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,25,103819,1.0,,Roger Federer,R,185.0,SUI,28.0,102780,,WC,Frederic Niemeyer,R,190.0,CAN,33.2,7-6(3) 6-4,3,R32,86.0,12.0,1.0,65.0,46.0,40.0,11.0,11.0,1.0,1.0,6.0,5.0,72.0,34.0,28.0,21.0,11.0,5.0,6.0,1.0,11060.0,487.0,81.0,CAN,2009,0,1
2009-421,Canada Masters,Hard,56,M,2009-08-10,26,104527,,,Stan Wawrinka,R,183.0,SUI,24.3,104979,,LL,Andrey Golubev,R,185.0,KAZ,22.0,7-5 6-4,3,R32,88.0,2.0,2.0,58.0,30.0,25.0,21.0,11.0,1.0,1.0,4.0,4.0,77.0,42.0,33.0,15.0,11.0,7.0,9.0,22.0,1795.0,66.0,842.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,27,104468,9.0,,Gilles Simon,R,183.0,FRA,24.6,104268,,Q,Alejandro Falla,L,185.0,COL,25.7,4-6 6-2 6-2,3,R32,126.0,1.0,3.0,75.0,37.0,32.0,21.0,13.0,1.0,2.0,0.0,4.0,96.0,63.0,42.0,14.0,13.0,7.0,11.0,9.0,3330.0,163.0,396.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,28,104542,7.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.3,102783,,,Rainer Schuettler,R,180.0,GER,33.2,4-6 6-3 6-4,3,R32,128.0,10.0,1.0,86.0,59.0,50.0,12.0,15.0,3.0,4.0,4.0,6.0,95.0,55.0,41.0,20.0,14.0,10.0,12.0,7.0,3650.0,91.0,700.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,29,104918,3.0,,Andy Murray,R,190.0,GBR,22.2,104871,,,Jeremy Chardy,R,188.0,FRA,22.4,6-4 6-2,3,R32,95.0,9.0,2.0,72.0,47.0,36.0,11.0,9.0,10.0,10.0,9.0,1.0,68.0,50.0,32.0,6.0,9.0,5.0,8.0,3.0,8260.0,36.0,1222.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,30,103507,,Q,Juan Carlos Ferrero,R,183.0,ESP,29.4,104792,13.0,,Gael Monfils,R,193.0,FRA,22.9,6-3 7-6(7),3,R32,105.0,2.0,2.0,76.0,54.0,38.0,16.0,11.0,6.0,7.0,11.0,1.0,66.0,41.0,30.0,10.0,10.0,0.0,2.0,29.0,1405.0,13.0,2640.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,31,103602,11.0,,Fernando Gonzalez,R,183.0,CHI,29.0,103163,,,Tommy Haas,R,188.0,GER,31.3,7-6(2) RET,3,R32,66.0,1.0,1.0,36.0,30.0,21.0,4.0,6.0,0.0,1.0,0.0,4.0,55.0,33.0,22.0,9.0,6.0,3.0,4.0,10.0,3285.0,20.0,1855.0,CAN,2009,0,0
2009-421,Canada Masters,Hard,56,M,2009-08-10,32,103786,8.0,,Nikolay Davydenko,R,178.0,RUS,28.1,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.5,7-6(4) 7-6(2),3,R32,125.0,5.0,3.0,79.0,50.0,40.0,18.0,12.0,0.0,1.0,4.0,2.0,84.0,46.0,36.0,20.0,12.0,3.0,4.0,8.0,3525.0,27.0,1495.0,CAN,2009,0,0
